sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
sl	0	0	-0.0875	0.04804	5.794872	8.698631	7.025641	6.410256	18	-2.903759	-12.20513	-9.301369	-1.230769	-2.288374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057225	0.0675	0.045	0.105	0.666667	NA	NA	NA	NA	NA	NA	NA	NA	0.1105226	-0.09834044	0.0014939	0.0014846
sl	0.175	0.175	0	0.046176	7.289744	9.168827	6.453846	6.871795	19	-1.879083	-11.71026	-9.831173	0.835897	-2.297032	2.380952	2.857143	0.619048	1.5	5	-0.47619	-2.619048	-2.142857	1.761905	-1.357143	0.110007	0.065	0.0425	0.1025	0.653846	0.0470668	0.0232431	70.7143	40.4384	0.7055596	0.0238237	0.558868	30.2759	0.1836285	-0.171058	0.0022271	0.0025279
sl	0.125	0.125	-0.0625	0.067	12.54103	11.51981	11.76667	12.15385	15	1.021217	-2.458974	-3.480192	0.774359	0.634038	0.8	0.96	1.7	1.25	1	-0.16	-0.2	-0.04	-0.9	0.29	0.246255	0.07125	0.04875	0.10875	0.684211	NA	NA	115.45	39.2311	NA	NA	1.079368	76.2189	0.1191155	-0.1376003	0.0013177	0.0016666
sl	0.275	0.275	0.2625	0.171296	12.16282	11.51981	10.65769	11.41026	7	0.643012	5.162821	4.519808	1.505128	-0.109552	2.254545	2.048503	5.745455	4	1	0.206043	1.254545	1.048503	-3.490909	1.951497	0.280216	0.07875	0.05625	0.12375	0.714286	0.129762	0.024432	112.045	49.6872	1.669808	0.10533	0.8131532	62.3578	0.07059402	-0.08156421	0.0008472	0.0009956
sl	0	0	-0.0375	0.051282	12.06923	11.75491	9.366667	10.71795	8	0.314324	4.069231	3.754906	2.702564	-1.036958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.265487	0.08	0.0575	0.125	0.71875	NA	NA	NA	NA	NA	NA	NA	NA	0.3295958	0.2037574	0.00342536	0.00218262
sl	0	0	-0.0125	0.016807	12.38974	12.2251	9.45641	10.92308	9	0.164641	3.389744	3.225103	2.933333	-1.302026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256618	0.07375	0.05125	0.11125	0.694915	NA	NA	NA	NA	NA	NA	NA	NA	0.2040314	0.1239329	0.00198483	0.00118589
sl	0.025	0.025	0.025	0.016807	6.920513	11.28471	8.566667	7.74359	18	-4.364197	-11.07949	-6.71529	-1.646154	-3.54112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141758	0.11	0.059375	0.2	0.539773	NA	NA	NA	NA	NA	NA	NA	NA	-0.0016215	-0.2652726	2.02e-05	0.0037524
sl	0	0	-0.0125	0.016807	6.232051	10.81451	12.38333	9.307692	20	-4.582463	-13.76795	-9.185486	-6.151282	-1.506822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213849	0.11	0.059375	0.2	0.539773	NA	NA	NA	NA	NA	NA	NA	NA	0.08735177	-0.02953469	0.0015439	0.0005322
sl	0.025	0.025	0.025	0.016807	4.964103	9.874121	10.62564	7.794872	24	-4.910019	-19.0359	-14.12588	-5.661538	-2.07925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183509	0.1175	0.066875	0.2075	0.569149	NA	NA	NA	NA	NA	NA	NA	NA	0.1820011	0.08256405	0.0034058	0.0016063
sl	0	0	-0.0125	0.016807	8.016667	13.63569	19.2141	13.61538	21	-5.619025	-12.98333	-7.364309	-11.19744	-0.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093417	0.07375	0.03375	0.11375	0.457627	NA	NA	NA	NA	NA	NA	NA	NA	-0.006150404	-0.1764057	6.78e-05	0.001987
sl	0	0	-0.0125	0.016807	8.016667	13.63569	19.2141	13.61538	21	-5.619025	-12.98333	-7.364309	-11.19744	-0.020307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093417	0.07375	0.03375	0.11375	0.457627	NA	NA	NA	NA	NA	NA	NA	NA	0.1514127	-0.04408237	0.00154895	0.0005173
sl	0.025	0.025	0.025	0.016807	7.828205	13.87079	18.94103	13.38462	22	-6.042584	-14.17179	-8.129211	-11.11282	-0.486174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127735	0.0725	0.0325	0.1125	0.448276	NA	NA	NA	NA	NA	NA	NA	NA	0.1537834	-0.1773987	0.00139363	0.00179663
sl	0.05	0.05	-0.2875	0.114437	7.084615	14.10589	14.55641	10.82051	25	-7.021272	-17.91539	-10.89411	-7.471795	-3.285375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136735	0.06375	0.033125	0.09875	0.519608	0.0213661	0.0254667	59	55.9353	-0.1755662	0.0041006	0.05334178	3.0647	0.6957432	0.560518	0.0088555	0.0076961
sl	0	0	-0.0125	0.016807	10.92308	11.28471	13.48718	12.20513	14	-0.361633	-3.076923	-2.71529	-2.564103	0.920418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.241934	0.06125	0.03875	0.09125	0.632653	NA	NA	NA	NA	NA	NA	NA	NA	0.2989394	0.103755	0.004375	0.001667
sl	0.25	0.25	-0.5125	0.276516	13.23974	13.63569	14.60641	13.92308	15	-0.395948	-1.760256	-1.364309	-1.366667	0.287386	8.244444	8.837144	8.866667	8.555556	12	-0.5927	-3.755556	-3.162856	-0.622222	-0.281589	0.110292	0.07125	0.040625	0.0975	0.570175	0.0627043	0.0149608	63.2778	32.1632	1.432997	0.0477435	0.6767116	31.1146	-0.3426005	-0.9206624	0.00201381	0.00853208
sl	0.25	0.25	-0.5125	0.276516	13.23974	13.63569	14.60641	13.92308	15	-0.395948	-1.760256	-1.364309	-1.366667	0.287386	8.244444	8.837144	8.866667	8.555556	12	-0.5927	-3.755556	-3.162856	-0.622222	-0.281589	0.110292	0.07125	0.040625	0.0975	0.570175	0.0627043	0.0149608	63.5	32.2713	1.432997	0.0477435	0.6768616	31.2287	-0.3426005	-0.9056655	0.00201381	0.00873074
sl	0	0	-0.075	0.035088	15.71667	16.92706	21.25769	18.48718	15	-1.210398	0.716667	1.927065	-5.541026	1.560114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180198	0.07375	0.043125	0.1	0.584746	NA	NA	NA	NA	NA	NA	NA	NA	0.04716513	-0.3523763	0.00041219	0.00411371
sl	0	0	-0.0125	0.016807	15.97436	17.16216	21.35897	18.66667	15	-1.187804	0.974359	2.162163	-5.384615	1.504503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.172952	0.07375	0.043125	0.1	0.584746	NA	NA	NA	NA	NA	NA	NA	NA	-0.001734208	-0.3689163	1.595e-05	0.00438902
sl	0.075	0.075	0.075	0.051282	16.74359	17.63236	22.64103	19.69231	15	-0.88877	1.74359	2.632359	-5.897436	2.059948	0	0	0	0	0	0	0	0	0	0	0.195304	0.07375	0.043125	0.1	0.584746	NA	NA	191.667	32.298	NA	NA	1.780754	159.369	-0.06448212	-0.4407064	0.000561	0.00506
sl	0.875	0.125	0.475	0.205013	16.33461	17.39726	22.4859	19.41026	15	-1.062646	1.334615	2.397261	-6.151282	2.012995	14.15798	12.1412	10.72437	12.44118	14	2.016786	0.157983	-1.858803	3.433613	0.299979	0.197063	0.0775	0.046875	0.1125	0.604839	0.0176354	0.0138358	37.3941	28.85	0.2426488	0.0037996	0.2594029	8.5441	0.1371362	-0.3060092	0.00116948	0.00352273
sl	0	0	-0.0125	0.016807	16.31795	17.86746	24.4	20.35897	13	-1.549509	3.317949	4.867458	-8.082051	2.491517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189608	0.08375	0.053125	0.13625	0.634328	NA	NA	NA	NA	NA	NA	NA	NA	0.2308035	0.1583984	0.0026463	0.0018294
sl	0	0	-0.0375	0.017094	13.16026	14.34099	11.8141	12.48718	16	-1.180729	-2.839744	-1.659014	1.346154	-1.853806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.167441	0.10625	0.055625	0.185	0.523529	NA	NA	NA	NA	NA	NA	NA	NA	0.3606529	0.4008489	0.0053528	0.0057886
sl	0.225	0.225	0.225	0.162162	11.14744	11.51981	6.955128	9.051282	19	-0.372372	-7.852564	-7.480192	4.192308	-2.468526	2.444444	4.047306	10.80556	6.625	5	-1.602862	-2.555556	-0.952694	-8.361111	2.577694	0.160066	0.07625	0.05375	0.11375	0.704918	0.122373	0.0181361	125.028	35.3968	1.909169	0.1042369	1.261916	89.6312	-0.2278616	-0.3894006	0.0026894	0.0049085
sl	0.15	0.15	-0.175	0.088068	10.82821	11.28471	6.812821	8.820513	17	-0.456505	-6.171795	-5.71529	4.015385	-2.464197	4.2	4.379562	1.8	3	6	-0.179562	-1.8	-1.620438	2.4	-1.379562	0.140351	0.07375	0.058125	0.105	0.788136	0.0425887	0.0160116	81.4667	29.2362	0.9782755	0.0265771	1.024787	52.2305	-0.2330649	-0.4850221	0.00215825	0.00489254
sl	0.05	0.05	0.05	0.033898	10.82821	11.28471	6.812821	8.820513	17	-0.456505	-6.171795	-5.71529	4.015385	-2.464197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140351	0.07375	0.058125	0.105	0.788136	NA	NA	200	25.7347	NA	NA	2.050477	174.2653	-0.2397242	-0.4368386	0.00237393	0.00474301
sl	0	0	-0.0125	0.016807	10.47949	11.51981	5.930769	8.205128	18	-1.040321	-7.520513	-6.480192	4.548718	-3.31468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.121539	0.0775	0.061875	0.10875	0.798387	NA	NA	NA	NA	NA	NA	NA	NA	-0.2508729	-0.27829	0.0033014	0.0038109
sl	0.025	0.025	0.025	0.016807	10.94872	11.99	6.179487	8.564103	18	-1.041287	-7.051282	-6.009996	4.769231	-3.425902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.121295	0.0775	0.061875	0.10875	0.798387	NA	NA	NA	NA	NA	NA	NA	NA	-0.336083	-0.3523281	0.0044576	0.0048563
sl	0.025	0.025	-0.1125	0.041667	8.90641	11.51981	7.452564	8.179487	18	-2.613398	-9.09359	-6.480192	1.453846	-3.340321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133467	0.065	0.0425	0.1025	0.653846	NA	NA	NA	NA	NA	NA	NA	NA	0.1420188	-0.05462566	0.00124892	0.00055297
sl	0.025	0.025	0.025	0.016807	9.261538	12.2251	7.866667	8.564103	20	-2.963564	-10.73846	-7.774897	1.394872	-3.661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.107172	0.05875	0.03625	0.08875	0.617021	NA	NA	NA	NA	NA	NA	NA	NA	-0.1489378	-0.1398179	0.0017748	0.001633
sl	0.025	0.025	0.025	0.016807	12.94744	13.16549	8.847436	10.89744	21	-0.218059	-8.052564	-7.834505	4.1	-2.268059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125707	0.0725	0.041875	0.11625	0.577586	NA	NA	NA	NA	NA	NA	NA	NA	-0.2109532	-0.03321921	0.00225641	0.00032448
sl	0.025	0.025	0.025	0.016807	11.97051	12.2251	8.388462	10.17949	19	-0.25459	-7.029487	-6.774897	3.582051	-2.045615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134464	0.0825	0.0425	0.1325	0.515152	NA	NA	NA	NA	NA	NA	NA	NA	0.1416394	0.2232758	0.00134344	0.00198923
sl	0.5	0.5	0.3125	0.105546	12.25513	16.69197	4.103846	8.179487	27	-4.436839	-14.74487	-10.30803	8.151282	-8.51248	7.1	10.14731	3.321053	5.210526	20	-3.047306	-12.9	-9.852694	3.778947	-4.93678	0.087038	0.03875	0.033125	0.05	0.854839	0.0255206	0.00863341	61.0684	24.4053	1.083846	0.01688719	0.9171942	36.6631	-0.2590987	-0.5741929	0.00192928	0.00576857
sl	0	0	-0.0125	0.016807	8.603846	12.9304	6.729487	7.666667	28	-4.326551	-19.39615	-15.0696	1.874359	-5.26373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.080399	0.05375	0.03125	0.07625	0.581395	NA	NA	NA	NA	NA	NA	NA	NA	-0.3828244	-0.5541961	0.0053185	0.0086453
sl	0.075	0.075	0.075	0.051282	12.38846	14.34099	10.22692	11.30769	24	-1.952524	-11.61154	-9.659014	2.161538	-3.033293	0	0	0	0	0	0	0	0	0	0	0.114579	0.04875	0.03875	0.06375	0.794872	NA	NA	200	37.783	NA	NA	1.666458	162.217	-0.4495396	-0.4637168	0.0064938	0.0069874
sl	0.05	0.05	0.05	0.033898	11.09744	12.9304	9.517949	10.30769	21	-1.832961	-9.902564	-8.069603	1.579487	-2.622705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162851	0.05125	0.04125	0.06625	0.804878	NA	NA	200	29.6643	NA	NA	1.908373	170.3357	-0.3188207	-0.3548536	0.0039998	0.0044851
sl	0	0	-0.0125	0.016807	11.78077	13.63569	9.808974	10.79487	19	-1.854922	-7.219231	-5.364309	1.971795	-2.84082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.146975	0.0475	0.0375	0.0625	0.789474	NA	NA	NA	NA	NA	NA	NA	NA	-0.08372942	-0.1534811	0.0010253	0.001965
sl	0.05	0.05	0.05	0.033898	6.54359	11.75491	4.635897	5.589744	23	-5.211317	-16.45641	-11.24509	1.907692	-6.165163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128818	0.0525	0.036875	0.07125	0.702381	NA	NA	142.5	30.1529	NA	NA	1.553061	112.3471	-0.3137552	-0.3444422	0.0046017	0.0051756
sl	0.025	0.025	0.025	0.016807	6.220513	11.99	3.112821	4.666667	22	-5.769492	-15.77949	-10.01	3.107692	-7.323338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.087438	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.3484734	-0.4206832	0.0067216	0.0084322
sl	0	0	-0.0125	0.016807	7.905128	13.16549	9.120513	8.512821	16	-5.260367	-8.094872	-2.834505	-1.215385	-4.652675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11904	0.0525	0.036875	0.07125	0.702381	NA	NA	NA	NA	NA	NA	NA	NA	-0.370698	-0.4863251	0.0056896	0.0080135
sl	0	0	-0.0125	0.016807	9.515385	12.9304	8.125641	8.820513	13	-3.415012	-3.484615	-0.069603	1.389744	-4.109884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.132546	0.06	0.0375	0.09	0.625	NA	NA	NA	NA	NA	NA	NA	NA	-0.1433002	-0.1555919	0.0018391	0.002031
sl	0.05	0.05	0.05	0.033898	9.805128	13.63569	8.14359	8.974359	14	-3.830563	-4.194872	-0.364309	1.661538	-4.661332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125895	0.0575	0.035	0.08	0.608696	0.0436737	0.0142028	105	39.7447	1.123307	0.0294709	0.9714839	65.2553	-0.2760458	-0.3301081	0.0039406	0.0048485
sl	0	0	-0.025	0.033898	9.769231	14.81118	7.974359	8.871795	18	-5.041951	-8.230769	-3.188818	1.794872	-5.939387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115279	0.05	0.034375	0.06875	0.6875	NA	NA	NA	NA	NA	NA	NA	NA	-0.6073425	-0.487094	0.00793219	0.00601082
sl	0.225	0.225	0.1875	0.097222	9.820513	15.28138	11.61538	10.71795	19	-5.460865	-9.179487	-3.718622	-1.794872	-4.56343	2.833333	3.679369	2.916667	2.875	7	-0.846036	-4.166667	-3.320631	-0.083333	-0.804369	0.111464	0.0475	0.031875	0.06625	0.671053	0.0385744	0.0180218	83.7917	39.2	0.7610067	0.0205526	0.7596572	44.5917	-0.4320762	-0.3154789	0.0058678	0.0040833
sl	0.3	0.3	0.3	0.222222	13.02051	15.75157	15.69744	14.35897	16	-2.731062	-2.979487	-0.248426	-2.676923	-1.3926	4.060606	4.304811	8.30303	6.181818	3	-0.244205	1.060606	1.304811	-4.242424	1.877008	0.196274	0.045	0.029375	0.0575	0.652778	0.0438656	0.0107724	99.25	30.1296	1.404143	0.0330932	1.192134	69.1204	-0.8077383	-0.55268	0.00918251	0.00542432
sl	0	0	-0.0125	0.016807	15.25769	17.63236	24.79359	20.02564	18	-2.374667	-2.742308	-0.367641	-9.535897	2.393282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204709	0.04625	0.030625	0.05875	0.662162	NA	NA	NA	NA	NA	NA	NA	NA	-0.8852488	-0.6907139	0.0123593	0.00865606
sl	0.35	0.35	0.35	0.264151	14.60769	16.69197	22.82821	18.71795	18	-2.084275	-3.392308	-1.308033	-8.220513	2.025982	6.197802	6.603496	16.26374	11.23077	6	-0.405694	0.197802	0.603496	-10.06593	4.627273	0.23722	0.04875	0.033125	0.0675	0.679487	0.0349594	0.00910377	77.7473	25.5554	1.345499	0.02585563	1.112615	52.1919	-1.232491	-1.05751	0.0172071	0.01250105
sl	0.95	0.05	-0.05	0.033898	14.89103	18.10256	22.39103	18.64103	20	-3.21153	-5.108974	-1.897444	-7.5	0.53847	13.81792	14.51833	11.37127	12.59459	16	-0.700403	-2.182077	-1.481674	2.446657	-1.923732	0.192796	0.03625	0.030625	0.04375	0.844828	0.0108617	0.00832388	33.6245	26	0.2661143	0.00253782	0.2571584	7.6245	-0.4861203	-0.2655326	0.00588141	0.00279955
sl	0	0	-0.0125	0.016807	14.35513	18.10256	20.77308	17.5641	21	-3.747428	-6.644872	-2.897444	-6.417949	-0.538453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196592	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-0.2836195	-0.08019344	0.004117	0.0010311
sl	0	0	-0.025	0.033898	13.72821	17.39726	20.5282	17.12821	20	-3.669056	-6.271795	-2.602739	-6.8	-0.269056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197356	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.1002898	-0.1597261	0.0012437	0.0020688
sl	0.125	0.125	0.0875	0.029018	15.03462	17.39726	18.24744	16.64103	17	-2.362646	-1.965385	0.397261	-3.212821	-0.756236	6.4	6.24	9.1	7.75	5	0.16	1.4	1.24	-2.7	1.51	0.209744	0.06375	0.033125	0.09	0.519608	0.0419204	0.0150551	100.6	42.7286	1.024056	0.0268653	0.8562838	57.8714	-0.1913032	-0.3020025	0.00190027	0.0036623
sl	0	0	-0.3	0.127604	16.49872	17.86746	16.68077	16.58974	18	-1.36874	-1.501282	-0.132542	-0.182051	-1.277714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203896	0.06625	0.035625	0.0925	0.537736	NA	NA	NA	NA	NA	NA	NA	NA	0.3239393	0.1250576	0.00259448	0.00127834
sl	0.15	0.15	-0.225	0.055556	19.25	19.74824	18.13462	18.69231	17	-0.498243	2.25	2.748243	1.115385	-1.055935	8.133333	6.569343	7.066667	7.6	3	1.56399	5.133333	3.569343	1.066667	1.030657	0.205173	0.065	0.034375	0.09125	0.528846	0.0312478	0.0167494	61.5	47.5152	0.6235865	0.0144984	0.2579875	13.9848	0.2834393	0.1858226	0.00254218	0.00184597
sl	0	0	-0.1125	0.054054	19.78333	19.04295	18.62692	19.20513	13	0.740385	6.783333	6.042948	1.15641	0.16218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215108	0.0775	0.026875	0.11125	0.346774	NA	NA	NA	NA	NA	NA	NA	NA	0.3474724	0.04489421	0.00364715	0.0005666
sl	0.25	0.25	-0.4	0.14238	20.58846	19.27805	19.97564	20.28205	17	1.310415	3.588462	2.278046	0.612821	1.004005	13.15556	10.60457	14.84444	14	5	2.550983	8.155556	5.604573	-1.688889	3.395427	0.271762	0.06125	0.030625	0.0875	0.5	0.0238922	0.0204586	68.0444	61.2713	0.1551487	0.0034336	0.1048489	6.7731	0.1820399	0.07091722	0.00150904	0.00070814
sl	0	0	-0.0125	0.016807	23.02308	20.92373	24.25897	23.64103	17	2.099344	6.023077	3.923733	-1.235897	2.717292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.283839	0.06	0.029375	0.08625	0.489583	NA	NA	NA	NA	NA	NA	NA	NA	0.3093303	0.1469651	0.00300522	0.0016694
sl	0.725	0.275	0.375	0.125313	22.6	21.86413	24.88718	23.74359	21	0.735874	1.6	0.864126	-2.287179	1.879464	11.05911	14.7689	27.15517	19.10714	16	-3.709788	-4.940887	-1.231099	-16.09606	4.338242	0.259102	0.0525	0.03	0.075	0.571429	0.0304146	0.0104172	74.3941	35.3182	1.071464	0.0199974	0.7449782	39.0759	0.4370391	0.1425151	0.00382803	0.00146314
sl	0.25	0.25	-0.225	0.053819	22.01667	21.62903	25.00897	23.51282	22	0.387639	0.016667	-0.370972	-2.992308	1.883793	22.46667	18.38126	21.75556	22.11111	9	4.085407	13.46667	9.38126	0.711111	3.729851	0.268117	0.0525	0.03	0.075	0.571429	0.0153135	0.0241123	53.6222	64.2989	-0.4539873	0.0087988	-0.1815794	10.6767	0.3798457	0.1357685	0.0027134	0.00118896
sl	0	0	-0.0125	0.016807	22.01667	21.62903	25.00897	23.51282	22	0.387639	0.016667	-0.370972	-2.992308	1.883793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268117	0.0525	0.03	0.075	0.571429	NA	NA	NA	NA	NA	NA	NA	NA	0.4186578	0.1383056	0.00297621	0.0012245
sl	0.125	0.125	-0.05	0.016675	18.95	19.74824	21.6141	20.28205	25	-0.798243	-6.05	-5.251757	-2.664103	0.533809	2.2	2.4	5.3	3.75	1	-0.2	1.2	1.4	-3.1	1.35	0.266206	0.0825	0.031875	0.1275	0.386364	0.0270421	0.0238346	72.45	54.3067	0.1262566	0.0032075	0.2882491	18.1433	0.4245586	0.3378097	0.00486937	0.00385673
sl	0.575	0.425	0.575	0.474227	10.56154	13.87079	16.10513	13.33333	17	-3.309251	-6.438462	-3.129211	-5.54359	-0.537456	2.055336	5.41886	15.39921	8.727273	8	-3.363524	-5.944664	-2.58114	-13.34387	3.308413	0.187635	0.13	0.024375	0.1625	0.1875	0.0493335	0.0151939	106.445	39.4743	1.177709	0.0341396	0.9919786	66.9707	0.5235552	0.5859879	0.00603648	0.00652506
sl	0.6	0.4	0.6	0.5	13.52692	15.28138	19.55	16.53846	11	-1.754455	2.526923	4.281378	-6.023077	1.257083	2.561594	2.945673	1.351449	1.956522	5	-0.384078	-2.438406	-2.054327	1.210145	-0.989151	0.235683	0.095	0.044375	0.15125	0.467105	0.0536127	0.0101209	114.83	30.3833	1.667183	0.0434918	1.32956	84.4467	0.3601332	0.3056704	0.0047428	0.0039947
sl	0.6	0.4	0.6	0.5	13.98333	16.22177	21.04231	17.51282	14	-2.238437	-0.016667	2.221771	-7.058974	1.29105	2.630435	2.945673	1.369565	2	5	-0.315238	-2.369565	-2.054327	1.26087	-0.945673	0.251339	0.0925	0.041875	0.14875	0.452703	0.0529883	0.00972626	110.045	27.9625	1.695242	0.04326204	1.370025	82.0825	0.2121083	0.1633447	0.0029216	0.0023037
sl	0.025	0.025	0.025	0.016807	14.49487	16.45687	21.60769	18.05128	14	-1.961997	0.494872	2.456869	-7.112821	1.594413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.248107	0.0875	0.036875	0.1325	0.421429	NA	NA	NA	NA	NA	NA	NA	NA	0.2184662	0.1648752	0.0030191	0.0023668
sl	0	0	-0.0125	0.016807	12.46538	16.45687	21.43205	16.94872	24	-3.991484	-11.53462	-7.543131	-8.966667	0.491849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213595	0.06	0.044375	0.085	0.739583	NA	NA	NA	NA	NA	NA	NA	NA	0.1062138	-0.1049635	0.0013928	0.0015891
sl	0.025	0.025	0.025	0.016807	12.92564	15.98667	24.30513	18.61538	27	-3.061032	-14.07436	-11.01333	-11.37949	2.628712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.210562	0.06	0.044375	0.085	0.739583	NA	NA	NA	NA	NA	NA	NA	NA	0.1927716	0.07530875	0.0022293	0.0009379
sl	0.025	0.025	0.025	0.016807	13.58205	17.39726	22.52051	18.05128	30	-3.81521	-16.41795	-12.60274	-8.938462	0.654021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.193657	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.2081098	0.1106241	0.00221932	0.0012428
sl	0	0	-0.0125	0.016807	13.76667	17.63236	22.54103	18.15385	30	-3.865693	-16.23333	-12.36764	-8.774359	0.521487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.191078	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.2233696	0.1700062	0.00240207	0.00185279
sl	0.025	0.025	0.025	0.016807	13.13974	18.10256	20.03974	16.58974	36	-4.962812	-22.86026	-17.89744	-6.9	-1.512812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.165135	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	0.2998263	0.3186072	0.00322648	0.00340964
sl	0	0	-0.0125	0.016807	12.25	16.92706	18.36538	15.30769	34	-4.677065	-21.75	-17.07294	-6.115385	-1.619373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162104	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.2781372	0.4065621	0.0030423	0.00442575
sl	0	0	-0.175	0.066038	12.52436	16.92706	23.0141	17.76923	29	-4.402706	-16.47564	-12.07293	-10.48974	0.842166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203945	0.06125	0.03875	0.09125	0.632653	NA	NA	NA	NA	NA	NA	NA	NA	0.2979913	0.1697046	0.00311872	0.0018821
sl	0.1	0.1	0.1	0.068966	9.858974	15.51648	15.3718	12.61538	29	-5.657502	-19.14103	-13.48352	-5.512821	-2.901092	2.5	2.727273	3.5	3	3	-0.227273	-0.5	-0.272727	-1	0.272727	0.16483	0.06125	0.030625	0.0875	0.5	0.0408985	0.0195358	98.75	49.104	0.7388447	0.0213627	0.6986509	49.646	0.3430889	0.3308498	0.00391606	0.00378945
sl	0.125	0.125	-0.1125	0.023438	9.905128	14.81118	16.65897	13.28205	28	-4.906054	-18.09487	-13.18882	-6.753846	-1.529131	7.2	7.68	13.3	10.25	6	-0.48	1.2	1.68	-6.1	2.57	0.173314	0.07	0.03	0.1	0.428571	0.0263431	0.0219747	63.65	54.2714	0.1813146	0.0043684	0.1594019	9.3786	0.3314174	0.4379091	0.0041093	0.00517643
sl	0.1	0.1	0.1	0.068966	11.92949	15.51648	19.50641	15.71795	24	-3.586989	-12.07051	-8.483524	-7.576923	0.201472	0	0	0	0	0	0	0	0	0	0	0.198038	0.075	0.035	0.115	0.466667	NA	NA	182.25	51.4579	NA	NA	1.264615	130.7921	0.05650352	0.08452792	0.0008164	0.0012541
sl	0	0	-0.0125	0.016807	15.42949	19.98334	29.64744	22.53846	30	-4.553854	-14.57051	-10.01666	-14.21795	2.555121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199731	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.1776821	-0.07567093	0.00184192	0.0009631
